padd,refinery,unit,series_label,dataset_id,date,value,frequency,aspect,aspect_subtype,category,category_subtype,country,country_iso,forecast_start_date,lifecycle_stage,release_date,source,sub_region,asset_id
NA,Savannah,kbbl_d,Monthly refinery nameplate capacity for US: Savannah in kb/d,570469,2023-06-01,0.0,monthly,capacity,nameplate_capacity,oil_products,,US,US,,actual,2026-07-03T11:10:00,Energy Aspects,,3527
NA,Savannah,kbbl_d,Monthly refinery nameplate capacity for US: Savannah in kb/d,570469,2023-07-01,0.0,monthly,capacity,nameplate_capacity,oil_products,,US,US,,actual,2026-07-03T11:10:00,Energy Aspects,,3527
NA,Savannah,kbbl_d,Monthly refinery nameplate capacity for US: Savannah in kb/d,570469,2023-08-01,0.0,monthly,capacity,nameplate_capacity,oil_products,,US,US,,actual,2026-07-03T11:10:00,Energy Aspects,,3527
NA,Savannah,kbbl_d,Monthly refinery nameplate capacity for US: Savannah in kb/d,570469,2023-09-01,0.0,monthly,capacity,nameplate_capacity,oil_products,,US,US,,actual,2026-07-03T11:10:00,Energy Aspects,,3527
NA,Savannah,kbbl_d,Monthly refinery nameplate capacity for US: Savannah in kb/d,570469,2023-10-01,0.0,monthly,capacity,nameplate_capacity,oil_products,,US,US,,actual,2026-07-03T11:10:00,Energy Aspects,,3527
NA,Savannah,kbbl_d,Monthly refinery nameplate capacity for US: Savannah in kb/d,570469,2023-11-01,0.0,monthly,capacity,nameplate_capacity,oil_products,,US,US,,actual,2026-07-03T11:10:00,Energy Aspects,,3527
NA,Savannah,kbbl_d,Monthly refinery nameplate capacity for US: Savannah in kb/d,570469,2023-12-01,0.0,monthly,capacity,nameplate_capacity,oil_products,,US,US,,actual,2026-07-03T11:10:00,Energy Aspects,,3527
NA,Savannah,kbbl_d,Monthly refinery nameplate capacity for US: Savannah in kb/d,570469,2024-01-01,0.0,monthly,capacity,nameplate_capacity,oil_products,,US,US,,actual,2026-07-03T11:10:00,Energy Aspects,,3527
NA,Savannah,kbbl_d,Monthly refinery nameplate capacity for US: Savannah in kb/d,570469,2024-02-01,0.0,monthly,capacity,nameplate_capacity,oil_products,,US,US,,actual,2026-07-03T11:10:00,Energy Aspects,,3527
NA,Savannah,kbbl_d,Monthly refinery nameplate capacity for US: Savannah in kb/d,570469,2024-03-01,0.0,monthly,capacity,nameplate_capacity,oil_products,,US,US,,actual,2026-07-03T11:10:00,Energy Aspects,,3527
NA,Savannah,kbbl_d,Monthly refinery nameplate capacity for US: Savannah in kb/d,570469,2024-04-01,0.0,monthly,capacity,nameplate_capacity,oil_products,,US,US,,actual,2026-07-03T11:10:00,Energy Aspects,,3527
NA,Savannah,kbbl_d,Monthly refinery nameplate capacity for US: Savannah in kb/d,570469,2024-05-01,0.0,monthly,capacity,nameplate_capacity,oil_products,,US,US,,actual,2026-07-03T11:10:00,Energy Aspects,,3527
NA,Savannah,kbbl_d,Monthly refinery nameplate capacity for US: Savannah in kb/d,570469,2024-06-01,0.0,monthly,capacity,nameplate_capacity,oil_products,,US,US,,actual,2026-07-03T11:10:00,Energy Aspects,,3527
NA,Savannah,kbbl_d,Monthly refinery nameplate capacity for US: Savannah in kb/d,570469,2024-07-01,0.0,monthly,capacity,nameplate_capacity,oil_products,,US,US,,actual,2026-07-03T11:10:00,Energy Aspects,,3527
NA,Savannah,kbbl_d,Monthly refinery nameplate capacity for US: Savannah in kb/d,570469,2024-08-01,0.0,monthly,capacity,nameplate_capacity,oil_products,,US,US,,actual,2026-07-03T11:10:00,Energy Aspects,,3527
NA,Savannah,kbbl_d,Monthly refinery nameplate capacity for US: Savannah in kb/d,570469,2024-09-01,0.0,monthly,capacity,nameplate_capacity,oil_products,,US,US,,actual,2026-07-03T11:10:00,Energy Aspects,,3527
NA,Savannah,kbbl_d,Monthly refinery nameplate capacity for US: Savannah in kb/d,570469,2024-10-01,0.0,monthly,capacity,nameplate_capacity,oil_products,,US,US,,actual,2026-07-03T11:10:00,Energy Aspects,,3527
NA,Savannah,kbbl_d,Monthly refinery nameplate capacity for US: Savannah in kb/d,570469,2024-11-01,0.0,monthly,capacity,nameplate_capacity,oil_products,,US,US,,actual,2026-07-03T11:10:00,Energy Aspects,,3527
NA,Savannah,kbbl_d,Monthly refinery nameplate capacity for US: Savannah in kb/d,570469,2024-12-01,0.0,monthly,capacity,nameplate_capacity,oil_products,,US,US,,actual,2026-07-03T11:10:00,Energy Aspects,,3527
NA,Savannah,kbbl_d,Monthly refinery nameplate capacity for US: Savannah in kb/d,570469,2025-01-01,0.0,monthly,capacity,nameplate_capacity,oil_products,,US,US,,actual,2026-07-03T11:10:00,Energy Aspects,,3527
NA,Savannah,kbbl_d,Monthly refinery nameplate capacity for US: Savannah in kb/d,570469,2025-02-01,0.0,monthly,capacity,nameplate_capacity,oil_products,,US,US,,actual,2026-07-03T11:10:00,Energy Aspects,,3527
NA,Savannah,kbbl_d,Monthly refinery nameplate capacity for US: Savannah in kb/d,570469,2025-03-01,0.0,monthly,capacity,nameplate_capacity,oil_products,,US,US,,actual,2026-07-03T11:10:00,Energy Aspects,,3527
NA,Savannah,kbbl_d,Monthly refinery nameplate capacity for US: Savannah in kb/d,570469,2025-04-01,0.0,monthly,capacity,nameplate_capacity,oil_products,,US,US,,actual,2026-07-03T11:10:00,Energy Aspects,,3527
NA,Savannah,kbbl_d,Monthly refinery nameplate capacity for US: Savannah in kb/d,570469,2025-05-01,0.0,monthly,capacity,nameplate_capacity,oil_products,,US,US,,actual,2026-07-03T11:10:00,Energy Aspects,,3527
NA,Savannah,kbbl_d,Monthly refinery nameplate capacity for US: Savannah in kb/d,570469,2025-06-01,0.0,monthly,capacity,nameplate_capacity,oil_products,,US,US,,actual,2026-07-03T11:10:00,Energy Aspects,,3527
NA,Savannah,kbbl_d,Monthly refinery nameplate capacity for US: Savannah in kb/d,570469,2025-07-01,0.0,monthly,capacity,nameplate_capacity,oil_products,,US,US,,actual,2026-07-03T11:10:00,Energy Aspects,,3527
NA,Savannah,kbbl_d,Monthly refinery nameplate capacity for US: Savannah in kb/d,570469,2025-08-01,0.0,monthly,capacity,nameplate_capacity,oil_products,,US,US,,actual,2026-07-03T11:10:00,Energy Aspects,,3527
NA,Savannah,kbbl_d,Monthly refinery nameplate capacity for US: Savannah in kb/d,570469,2025-09-01,0.0,monthly,capacity,nameplate_capacity,oil_products,,US,US,,actual,2026-07-03T11:10:00,Energy Aspects,,3527
NA,Savannah,kbbl_d,Monthly refinery nameplate capacity for US: Savannah in kb/d,570469,2025-10-01,0.0,monthly,capacity,nameplate_capacity,oil_products,,US,US,,actual,2026-07-03T11:10:00,Energy Aspects,,3527
NA,Savannah,kbbl_d,Monthly refinery nameplate capacity for US: Savannah in kb/d,570469,2025-11-01,0.0,monthly,capacity,nameplate_capacity,oil_products,,US,US,,actual,2026-07-03T11:10:00,Energy Aspects,,3527
NA,Savannah,kbbl_d,Monthly refinery nameplate capacity for US: Savannah in kb/d,570469,2025-12-01,0.0,monthly,capacity,nameplate_capacity,oil_products,,US,US,,actual,2026-07-03T11:10:00,Energy Aspects,,3527
NA,Savannah,kbbl_d,Monthly refinery nameplate capacity for US: Savannah in kb/d,570469,2026-01-01,0.0,monthly,capacity,nameplate_capacity,oil_products,,US,US,,actual,2026-07-03T11:10:00,Energy Aspects,,3527
NA,Savannah,kbbl_d,Monthly refinery nameplate capacity for US: Savannah in kb/d,570469,2026-02-01,0.0,monthly,capacity,nameplate_capacity,oil_products,,US,US,,actual,2026-07-03T11:10:00,Energy Aspects,,3527
NA,Savannah,kbbl_d,Monthly refinery nameplate capacity for US: Savannah in kb/d,570469,2026-03-01,0.0,monthly,capacity,nameplate_capacity,oil_products,,US,US,,actual,2026-07-03T11:10:00,Energy Aspects,,3527
NA,Savannah,kbbl_d,Monthly refinery nameplate capacity for US: Savannah in kb/d,570469,2026-04-01,0.0,monthly,capacity,nameplate_capacity,oil_products,,US,US,,actual,2026-07-03T11:10:00,Energy Aspects,,3527
NA,Savannah,kbbl_d,Monthly refinery nameplate capacity for US: Savannah in kb/d,570469,2026-05-01,0.0,monthly,capacity,nameplate_capacity,oil_products,,US,US,,actual,2026-07-03T11:10:00,Energy Aspects,,3527
NA,Savannah,kbbl_d,Monthly refinery nameplate capacity for US: Savannah in kb/d,570469,2026-06-01,0.0,monthly,capacity,nameplate_capacity,oil_products,,US,US,,actual,2026-07-03T11:10:00,Energy Aspects,,3527
NA,Savannah,kbbl_d,Monthly refinery nameplate capacity for US: Savannah in kb/d,570469,2026-07-01,0.0,monthly,capacity,nameplate_capacity,oil_products,,US,US,,actual,2026-07-03T11:10:00,Energy Aspects,,3527
NA,Savannah,kbbl_d,Monthly refinery nameplate capacity for US: Savannah in kb/d,570469,2026-08-01,0.0,monthly,capacity,nameplate_capacity,oil_products,,US,US,,actual,2026-07-03T11:10:00,Energy Aspects,,3527
NA,Savannah,kbbl_d,Monthly refinery nameplate capacity for US: Savannah in kb/d,570469,2026-09-01,0.0,monthly,capacity,nameplate_capacity,oil_products,,US,US,,actual,2026-07-03T11:10:00,Energy Aspects,,3527
NA,Savannah,kbbl_d,Monthly refinery nameplate capacity for US: Savannah in kb/d,570469,2026-10-01,0.0,monthly,capacity,nameplate_capacity,oil_products,,US,US,,actual,2026-07-03T11:10:00,Energy Aspects,,3527
NA,Savannah,kbbl_d,Monthly refinery nameplate capacity for US: Savannah in kb/d,570469,2026-11-01,0.0,monthly,capacity,nameplate_capacity,oil_products,,US,US,,actual,2026-07-03T11:10:00,Energy Aspects,,3527
NA,Savannah,kbbl_d,Monthly refinery nameplate capacity for US: Savannah in kb/d,570469,2026-12-01,0.0,monthly,capacity,nameplate_capacity,oil_products,,US,US,,actual,2026-07-03T11:10:00,Energy Aspects,,3527
NA,Shreveport,kbbl_d,Monthly refinery nameplate capacity for US: Shreveport in kb/d,570470,2023-01-01,57.0,monthly,capacity,nameplate_capacity,oil_products,,US,US,,actual,2026-07-03T11:10:00,Energy Aspects,,3267
NA,Shreveport,kbbl_d,Monthly refinery nameplate capacity for US: Shreveport in kb/d,570470,2023-02-01,57.0,monthly,capacity,nameplate_capacity,oil_products,,US,US,,actual,2026-07-03T11:10:00,Energy Aspects,,3267
NA,Shreveport,kbbl_d,Monthly refinery nameplate capacity for US: Shreveport in kb/d,570470,2023-03-01,57.0,monthly,capacity,nameplate_capacity,oil_products,,US,US,,actual,2026-07-03T11:10:00,Energy Aspects,,3267
NA,Shreveport,kbbl_d,Monthly refinery nameplate capacity for US: Shreveport in kb/d,570470,2023-04-01,57.0,monthly,capacity,nameplate_capacity,oil_products,,US,US,,actual,2026-07-03T11:10:00,Energy Aspects,,3267
NA,Shreveport,kbbl_d,Monthly refinery nameplate capacity for US: Shreveport in kb/d,570470,2023-05-01,57.0,monthly,capacity,nameplate_capacity,oil_products,,US,US,,actual,2026-07-03T11:10:00,Energy Aspects,,3267
NA,Shreveport,kbbl_d,Monthly refinery nameplate capacity for US: Shreveport in kb/d,570470,2023-06-01,57.0,monthly,capacity,nameplate_capacity,oil_products,,US,US,,actual,2026-07-03T11:10:00,Energy Aspects,,3267
NA,Shreveport,kbbl_d,Monthly refinery nameplate capacity for US: Shreveport in kb/d,570470,2023-07-01,57.0,monthly,capacity,nameplate_capacity,oil_products,,US,US,,actual,2026-07-03T11:10:00,Energy Aspects,,3267
NA,Shreveport,kbbl_d,Monthly refinery nameplate capacity for US: Shreveport in kb/d,570470,2023-08-01,57.0,monthly,capacity,nameplate_capacity,oil_products,,US,US,,actual,2026-07-03T11:10:00,Energy Aspects,,3267
NA,Shreveport,kbbl_d,Monthly refinery nameplate capacity for US: Shreveport in kb/d,570470,2023-09-01,57.0,monthly,capacity,nameplate_capacity,oil_products,,US,US,,actual,2026-07-03T11:10:00,Energy Aspects,,3267
NA,Shreveport,kbbl_d,Monthly refinery nameplate capacity for US: Shreveport in kb/d,570470,2023-10-01,57.0,monthly,capacity,nameplate_capacity,oil_products,,US,US,,actual,2026-07-03T11:10:00,Energy Aspects,,3267
NA,Shreveport,kbbl_d,Monthly refinery nameplate capacity for US: Shreveport in kb/d,570470,2023-11-01,57.0,monthly,capacity,nameplate_capacity,oil_products,,US,US,,actual,2026-07-03T11:10:00,Energy Aspects,,3267
NA,Shreveport,kbbl_d,Monthly refinery nameplate capacity for US: Shreveport in kb/d,570470,2023-12-01,57.0,monthly,capacity,nameplate_capacity,oil_products,,US,US,,actual,2026-07-03T11:10:00,Energy Aspects,,3267
NA,Shreveport,kbbl_d,Monthly refinery nameplate capacity for US: Shreveport in kb/d,570470,2024-01-01,57.0,monthly,capacity,nameplate_capacity,oil_products,,US,US,,actual,2026-07-03T11:10:00,Energy Aspects,,3267
NA,Shreveport,kbbl_d,Monthly refinery nameplate capacity for US: Shreveport in kb/d,570470,2024-02-01,57.0,monthly,capacity,nameplate_capacity,oil_products,,US,US,,actual,2026-07-03T11:10:00,Energy Aspects,,3267
NA,Shreveport,kbbl_d,Monthly refinery nameplate capacity for US: Shreveport in kb/d,570470,2024-03-01,57.0,monthly,capacity,nameplate_capacity,oil_products,,US,US,,actual,2026-07-03T11:10:00,Energy Aspects,,3267
NA,Shreveport,kbbl_d,Monthly refinery nameplate capacity for US: Shreveport in kb/d,570470,2024-04-01,57.0,monthly,capacity,nameplate_capacity,oil_products,,US,US,,actual,2026-07-03T11:10:00,Energy Aspects,,3267
NA,Shreveport,kbbl_d,Monthly refinery nameplate capacity for US: Shreveport in kb/d,570470,2024-05-01,57.0,monthly,capacity,nameplate_capacity,oil_products,,US,US,,actual,2026-07-03T11:10:00,Energy Aspects,,3267
NA,Shreveport,kbbl_d,Monthly refinery nameplate capacity for US: Shreveport in kb/d,570470,2024-06-01,57.0,monthly,capacity,nameplate_capacity,oil_products,,US,US,,actual,2026-07-03T11:10:00,Energy Aspects,,3267
NA,Shreveport,kbbl_d,Monthly refinery nameplate capacity for US: Shreveport in kb/d,570470,2024-07-01,57.0,monthly,capacity,nameplate_capacity,oil_products,,US,US,,actual,2026-07-03T11:10:00,Energy Aspects,,3267
NA,Shreveport,kbbl_d,Monthly refinery nameplate capacity for US: Shreveport in kb/d,570470,2024-08-01,57.0,monthly,capacity,nameplate_capacity,oil_products,,US,US,,actual,2026-07-03T11:10:00,Energy Aspects,,3267
NA,Shreveport,kbbl_d,Monthly refinery nameplate capacity for US: Shreveport in kb/d,570470,2024-09-01,57.0,monthly,capacity,nameplate_capacity,oil_products,,US,US,,actual,2026-07-03T11:10:00,Energy Aspects,,3267
NA,Shreveport,kbbl_d,Monthly refinery nameplate capacity for US: Shreveport in kb/d,570470,2024-10-01,57.0,monthly,capacity,nameplate_capacity,oil_products,,US,US,,actual,2026-07-03T11:10:00,Energy Aspects,,3267
NA,Shreveport,kbbl_d,Monthly refinery nameplate capacity for US: Shreveport in kb/d,570470,2024-11-01,57.0,monthly,capacity,nameplate_capacity,oil_products,,US,US,,actual,2026-07-03T11:10:00,Energy Aspects,,3267
NA,Shreveport,kbbl_d,Monthly refinery nameplate capacity for US: Shreveport in kb/d,570470,2024-12-01,57.0,monthly,capacity,nameplate_capacity,oil_products,,US,US,,actual,2026-07-03T11:10:00,Energy Aspects,,3267
NA,Shreveport,kbbl_d,Monthly refinery nameplate capacity for US: Shreveport in kb/d,570470,2025-01-01,57.0,monthly,capacity,nameplate_capacity,oil_products,,US,US,,actual,2026-07-03T11:10:00,Energy Aspects,,3267
NA,Shreveport,kbbl_d,Monthly refinery nameplate capacity for US: Shreveport in kb/d,570470,2025-02-01,57.0,monthly,capacity,nameplate_capacity,oil_products,,US,US,,actual,2026-07-03T11:10:00,Energy Aspects,,3267
NA,Shreveport,kbbl_d,Monthly refinery nameplate capacity for US: Shreveport in kb/d,570470,2025-03-01,57.0,monthly,capacity,nameplate_capacity,oil_products,,US,US,,actual,2026-07-03T11:10:00,Energy Aspects,,3267
NA,Shreveport,kbbl_d,Monthly refinery nameplate capacity for US: Shreveport in kb/d,570470,2025-04-01,57.0,monthly,capacity,nameplate_capacity,oil_products,,US,US,,actual,2026-07-03T11:10:00,Energy Aspects,,3267
NA,Shreveport,kbbl_d,Monthly refinery nameplate capacity for US: Shreveport in kb/d,570470,2025-05-01,57.0,monthly,capacity,nameplate_capacity,oil_products,,US,US,,actual,2026-07-03T11:10:00,Energy Aspects,,3267
NA,Shreveport,kbbl_d,Monthly refinery nameplate capacity for US: Shreveport in kb/d,570470,2025-06-01,57.0,monthly,capacity,nameplate_capacity,oil_products,,US,US,,actual,2026-07-03T11:10:00,Energy Aspects,,3267
NA,Shreveport,kbbl_d,Monthly refinery nameplate capacity for US: Shreveport in kb/d,570470,2025-07-01,57.0,monthly,capacity,nameplate_capacity,oil_products,,US,US,,actual,2026-07-03T11:10:00,Energy Aspects,,3267
NA,Shreveport,kbbl_d,Monthly refinery nameplate capacity for US: Shreveport in kb/d,570470,2025-08-01,57.0,monthly,capacity,nameplate_capacity,oil_products,,US,US,,actual,2026-07-03T11:10:00,Energy Aspects,,3267
NA,Shreveport,kbbl_d,Monthly refinery nameplate capacity for US: Shreveport in kb/d,570470,2025-09-01,57.0,monthly,capacity,nameplate_capacity,oil_products,,US,US,,actual,2026-07-03T11:10:00,Energy Aspects,,3267
NA,Shreveport,kbbl_d,Monthly refinery nameplate capacity for US: Shreveport in kb/d,570470,2025-10-01,57.0,monthly,capacity,nameplate_capacity,oil_products,,US,US,,actual,2026-07-03T11:10:00,Energy Aspects,,3267
NA,Shreveport,kbbl_d,Monthly refinery nameplate capacity for US: Shreveport in kb/d,570470,2025-11-01,57.0,monthly,capacity,nameplate_capacity,oil_products,,US,US,,actual,2026-07-03T11:10:00,Energy Aspects,,3267
NA,Shreveport,kbbl_d,Monthly refinery nameplate capacity for US: Shreveport in kb/d,570470,2025-12-01,57.0,monthly,capacity,nameplate_capacity,oil_products,,US,US,,actual,2026-07-03T11:10:00,Energy Aspects,,3267
NA,Shreveport,kbbl_d,Monthly refinery nameplate capacity for US: Shreveport in kb/d,570470,2026-01-01,57.0,monthly,capacity,nameplate_capacity,oil_products,,US,US,,actual,2026-07-03T11:10:00,Energy Aspects,,3267
NA,Shreveport,kbbl_d,Monthly refinery nameplate capacity for US: Shreveport in kb/d,570470,2026-02-01,57.0,monthly,capacity,nameplate_capacity,oil_products,,US,US,,actual,2026-07-03T11:10:00,Energy Aspects,,3267
NA,Shreveport,kbbl_d,Monthly refinery nameplate capacity for US: Shreveport in kb/d,570470,2026-03-01,57.0,monthly,capacity,nameplate_capacity,oil_products,,US,US,,actual,2026-07-03T11:10:00,Energy Aspects,,3267
NA,Shreveport,kbbl_d,Monthly refinery nameplate capacity for US: Shreveport in kb/d,570470,2026-04-01,57.0,monthly,capacity,nameplate_capacity,oil_products,,US,US,,actual,2026-07-03T11:10:00,Energy Aspects,,3267
NA,Shreveport,kbbl_d,Monthly refinery nameplate capacity for US: Shreveport in kb/d,570470,2026-05-01,57.0,monthly,capacity,nameplate_capacity,oil_products,,US,US,,actual,2026-07-03T11:10:00,Energy Aspects,,3267
NA,Shreveport,kbbl_d,Monthly refinery nameplate capacity for US: Shreveport in kb/d,570470,2026-06-01,57.0,monthly,capacity,nameplate_capacity,oil_products,,US,US,,actual,2026-07-03T11:10:00,Energy Aspects,,3267
NA,Shreveport,kbbl_d,Monthly refinery nameplate capacity for US: Shreveport in kb/d,570470,2026-07-01,57.0,monthly,capacity,nameplate_capacity,oil_products,,US,US,,actual,2026-07-03T11:10:00,Energy Aspects,,3267
NA,Shreveport,kbbl_d,Monthly refinery nameplate capacity for US: Shreveport in kb/d,570470,2026-08-01,57.0,monthly,capacity,nameplate_capacity,oil_products,,US,US,,actual,2026-07-03T11:10:00,Energy Aspects,,3267
NA,Shreveport,kbbl_d,Monthly refinery nameplate capacity for US: Shreveport in kb/d,570470,2026-09-01,57.0,monthly,capacity,nameplate_capacity,oil_products,,US,US,,actual,2026-07-03T11:10:00,Energy Aspects,,3267
NA,Shreveport,kbbl_d,Monthly refinery nameplate capacity for US: Shreveport in kb/d,570470,2026-10-01,57.0,monthly,capacity,nameplate_capacity,oil_products,,US,US,,actual,2026-07-03T11:10:00,Energy Aspects,,3267
NA,Shreveport,kbbl_d,Monthly refinery nameplate capacity for US: Shreveport in kb/d,570470,2026-11-01,57.0,monthly,capacity,nameplate_capacity,oil_products,,US,US,,actual,2026-07-03T11:10:00,Energy Aspects,,3267
NA,Shreveport,kbbl_d,Monthly refinery nameplate capacity for US: Shreveport in kb/d,570470,2026-12-01,57.0,monthly,capacity,nameplate_capacity,oil_products,,US,US,,actual,2026-07-03T11:10:00,Energy Aspects,,3267
NA,"Sinclair, WY",kbbl_d,"Monthly refinery nameplate capacity for US: Sinclair, WY in kb/d",570471,2023-01-01,94.0,monthly,capacity,nameplate_capacity,oil_products,,US,US,,actual,2026-07-03T11:10:00,Energy Aspects,,3271
NA,"Sinclair, WY",kbbl_d,"Monthly refinery nameplate capacity for US: Sinclair, WY in kb/d",570471,2023-02-01,94.0,monthly,capacity,nameplate_capacity,oil_products,,US,US,,actual,2026-07-03T11:10:00,Energy Aspects,,3271
